lexicog.Entry	rdfs.label	lexinfo.note	lexicog.describes	lexicog.subComponent	skos.note
lexicogEntry:n2278	Velez’s entry for 'Nummus'		lexicalEntry:n2278.e01	lexicogComponent:n2278.e01_comp	159. 18.
lexicogEntry:n2279	Velez’s entry for 'Nuncio'		lexicalEntry:n2279.e01	lexicogComponent:n2279.e01_comp	231. 21.
lexicogEntry:n2280	Velez’s entry for 'Nundinae'		lexicalEntry:n2280.e01		164. 31.
lexicogEntry:n2281	Velez’s entry for 'Nunquis'		lexicalEntry:n2281.e01		18. 30.
lexicogEntry:n2282	Velez’s entry for 'Nuptiae'		lexicalEntry:n2282.e01		164. 31.
lexicogEntry:n2283	Velez’s entry for 'Nusquam'		lexicalEntry:n2283.e01		269. fin.
lexicogEntry:n2284	Velez’s entry for 'Nux'		lexicalEntry:n2284.e01		130. 32.
lexicogEntry:n2285	Velez’s entry for 'Nyctalops'		lexicalEntry:n2285.e01		312. 6.
lexicogEntry:n2286	Velez’s entry for 'Nycticorax'		lexicalEntry:n2286.e01		131. 10.
lexicogEntry:n2287	Velez’s entry for 'O’'		lexicalEntry:n2287.e01		273. fin.
lexicogEntry:n2288	Velez’s entry for 'Ob'		lexicalEntry:n2288.e01		111. 10.
lexicogEntry:n2289	Velez’s entry for 'Obambulo'		lexicalEntry:n2289.e01		224. 30.
lexicogEntry:n2290	Velez’s entry for 'Obdo'		lexicalEntry:n2290.e01		233. 25.
lexicogEntry:n2291	Velez’s entry for 'Obduco'		lexicalEntry:n2291.e01		Ibidem.
lexicogEntry:n2292	Velez’s entry for 'Obedio'		lexicalEntry:n2292.e01		223. 7.
lexicogEntry:n2293	Velez’s entry for 'Obeo'		lexicalEntry:n2293.e01	lexicogComponent:n2293.e10_comp	303. 3.
lexicogEntry:n2294	Velez’s entry for 'Obequito'		lexicalEntry:n2294.e01	lexicogComponent:n2294.e01_comp	224. 30.
lexicogEntry:n2295	Velez’s entry for 'Oberro'		lexicalEntry:n2295.e01		Ibidem.
lexicogEntry:n2296	Velez’s entry for 'Obex'		lexicalEntry:n2296.e01		133. 17.
lexicogEntry:n2297	Velez’s entry for 'Objaceo'		lexicalEntry:n2297.e01		224. 30.
lexicogEntry:n2298	Velez’s entry for 'Objicio'		lexicalEntry:n2298.e01		233. 2.
lexicogEntry:n2299	Velez’s entry for 'Obirascor'		lexicalEntry:n2299.e01		224. 30.
lexicogEntry:n2300	Velez’s entry for 'Oblatro'		lexicalEntry:n2300.e01		Ibidem.
lexicogEntry:n2301	Velez’s entry for 'Oblector'		lexicalEntry:n2301.e01		226. 10.
lexicogEntry:n2302	Velez’s entry for 'Obligo'		lexicalEntry:n2302.e01	lexicogComponent:n2302.e01_comp	233. 25.
lexicogEntry:n2303	Velez’s entry for 'Obligurio'		lexicalEntry:n2303.e01		179. 22.
lexicogEntry:n2304	Velez’s entry for 'Obliquus'		lexicalEntry:n2304.e01		213. 25.
lexicogEntry:n2305	Velez’s entry for 'Oblino'		lexicalEntry:n2305.e01		301. 30.
lexicogEntry:n2306	Velez’s entry for 'Oblivia'		lexicalEntry:n2306.e01		165. 14.
lexicogEntry:n2307	Velez’s entry for 'Obliviscor'		lexicalEntry:n2307.e01		197. 22.
lexicogEntry:n2308	Velez’s entry for 'Obloquor'		lexicalEntry:n2308.e01		224. 31.
lexicogEntry:n2309	Velez’s entry for 'Obluctor'		lexicalEntry:n2309.e01	lexicogComponent:n2309.e01_comp	Ibidem.
lexicogEntry:n2310	Velez’s entry for 'Obnascor'		lexicalEntry:n2310.e01	lexicogComponent:n2310.e01_comp	Ibidem.
lexicogEntry:n2311	Velez’s entry for 'Obnoxius'		lexicalEntry:n2311.e01		214. 2.
lexicogEntry:n2312	Velez’s entry for 'Oboleo'		lexicalEntry:n2312.e01	lexicogComponent:n2312.e01_comp	224. 31.
lexicogEntry:n2313	Velez’s entry for 'Oborior'		lexicalEntry:n2313.e01		Ibidem
lexicogEntry:n2314	Velez’s entry for 'Obrepo'		lexicalEntry:n2314.e01		Ibidem.
lexicogEntry:n2315	Velez’s entry for 'Obruo'		lexicalEntry:n2315.e01		235. 25.
lexicogEntry:n2316	Velez’s entry for 'Obscurus'		lexicalEntry:n2316.e01		213. 25.
lexicogEntry:n2317	Velez’s entry for 'Obsecro'		lexicalEntry:n2317.e01	lexicogComponent:n2317.e01_comp	236. 10.
lexicogEntry:n2318	Velez’s entry for 'Obsecundo'		lexicalEntry:n2318.e01		223. 6.
lexicogEntry:n2319	Velez’s entry for 'Obsequor'		lexicalEntry:n2319.e01		Ibid.
lexicogEntry:n2320	Velez’s entry for 'Obsero'		lexicalEntry:n2320.e01		193. 28.
lexicogEntry:n2321	Velez’s entry for 'Observo'		lexicalEntry:n2321.e01		255. fin.
lexicogEntry:n2322	Velez’s entry for 'Obses'		lexicalEntry:n2322.e01		121. 4.
lexicogEntry:n2323	Velez’s entry for 'Obsidior'		lexicalEntry:n2323.e01		224. fin.
lexicogEntry:n2324	Velez’s entry for 'Obsisto'		lexicalEntry:n2324.e01		223. 10.
lexicogEntry:n2325	Velez’s entry for 'Obsolesco'		lexicalEntry:n2325.e01		184. 20.
lexicogEntry:n2326	Velez’s entry for 'Obsono'		lexicalEntry:n2326.e01		124. fin.
lexicogEntry:n2327	Velez’s entry for 'Obsto'		lexicalEntry:n2327.e01		223. 9.
lexicogEntry:n2328	Velez’s entry for 'Obstrepo'		lexicalEntry:n2328.e01		Ibidem.
lexicogEntry:n2329	Velez’s entry for 'Obstringo'		lexicalEntry:n2329.e01		229. 12. 233. 25. 235. 31.
lexicogEntry:n2330	Velez’s entry for 'Obsum'		lexicalEntry:n2330.e01		223. 2.
lexicogEntry:n2331	Velez’s entry for 'Obtempero'		lexicalEntry:n2331.e01		223. 7.
lexicogEntry:n2332	Velez’s entry for 'Obtendo'		lexicalEntry:n2332.e01	lexicogComponent:n2332.e10_comp	233. 25.
lexicogEntry:n2333	Velez’s entry for 'Obtingit'		lexicalEntry:n2333.e01		223. 15.
lexicogEntry:n2334	Velez’s entry for 'Obtrecto'		lexicalEntry:n2334.e01	lexicogComponent:n2334.e01_comp	221. 31.
lexicogEntry:n2335	Velez’s entry for 'Obvenit'		lexicalEntry:n2335.e01	lexicogComponent:n2335.e01_comp	223. 15.
lexicogEntry:n2336	Velez’s entry for 'Obversor'		lexicalEntry:n2336.e01	lexicogComponent:n2336.e01_comp	225. 1.
lexicogEntry:n2337	Velez’s entry for 'Obverto'		lexicalEntry:n2337.e01		233. 25.
lexicogEntry:n2338	Velez’s entry for 'Obviam alicui fieri'		lexicalEntry:n2338.e01		268. 26.
lexicogEntry:n2339	Velez’s entry for 'Obvio'		lexicalEntry:n2339.e01		225. 1.
lexicogEntry:n2340	Velez’s entry for 'Obvius'		lexicalEntry:n2340.e01	lexicogComponent:n2340.e20_comp	214. 2.
lexicogEntry:n2341	Velez’s entry for 'Occido'		lexicalEntry:n2341.e01		302. 7.
lexicogEntry:n2342	Velez’s entry for 'Occido'		lexicalEntry:n2342.e01		188. 20.
lexicogEntry:n2343	Velez’s entry for 'Occipitium'		lexicalEntry:n2343.e01		175. 10.
lexicogEntry:n2344	Velez’s entry for 'Occulo'		lexicalEntry:n2344.e01		191. 5.
lexicogEntry:n2345	Velez’s entry for 'Occurro'		lexicalEntry:n2345.e01	lexicogComponent:n2345.e01_comp	225. 1.
lexicogEntry:n2346	Velez’s entry for 'Occursito'		lexicalEntry:n2346.e01	lexicogComponent:n2346.e10_comp	Ibidem.
lexicogEntry:n2347	Velez’s entry for 'Octo'		lexicalEntry:n2347.e01	lexicogComponent:n2347.e01_comp	320. 4. 122. 8.
lexicogEntry:n2348	Velez’s entry for 'Octussis'		lexicalEntry:n2348.e01		128. 15.
lexicogEntry:n2349	Velez’s entry for 'Ocyor'		lexicalEntry:n2349.e01	lexicogComponent:n2349.e01_comp	105. 31.
lexicogEntry:n2350	Velez’s entry for 'Odi'		lexicalEntry:n2350.e01	lexicogComponent:n2350.e01_comp	89. 22.
lexicogEntry:n2351	Velez’s entry for 'Odiosus'		lexicalEntry:n2351.e01		213. 1.
lexicogEntry:n2352	Velez’s entry for 'Odyssea'		lexicalEntry:n2352.e01	lexicogComponent:n2352.e01_comp	122. 16.
lexicogEntry:n2353	Velez’s entry for 'Oebalides'		lexicalEntry:n2353.e01		356. 4.
lexicogEntry:n2354	Velez’s entry for 'Oeconomica'		lexicalEntry:n2354.e01		163. 25.
lexicogEntry:n2355	Velez’s entry for 'Oedipus'		lexicalEntry:n2355.e01	lexicogComponent:n2355.e01_comp, lexicogComponent:n2355.e02_comp	325. 22.
lexicogEntry:n2356	Velez’s entry for 'Oestrum'		lexicalEntry:n2356.e01	lexicogComponent:n2356.e02_comp	175. 12.
lexicogEntry:n2357	Velez’s entry for 'Oeta'		lexicalEntry:n2357.e01		132. 25.
lexicogEntry:n2358	Velez’s entry for 'Offendo'		lexicalEntry:n2358.e01		187. 28.
lexicogEntry:n2359	Velez’s entry for 'Offensus'		lexicalEntry:n2359.e01		213. 11.
lexicogEntry:n2360	Velez’s entry for 'Offero'		lexicalEntry:n2360.e01		233. 2.
lexicogEntry:n2361	Velez’s entry for 'Officio'		lexicalEntry:n2361.e01		221. 30.
lexicogEntry:n2362	Velez’s entry for 'Offundo'		lexicalEntry:n2362.e01	lexicogComponent:n2362.e01_comp	233. 26.
lexicogEntry:n2363	Velez’s entry for 'Oh'		lexicalEntry:n2363.e01	lexicogComponent:n2363.e20_comp	113. 26.
lexicogEntry:n2364	Velez’s entry for 'Ohè'		lexicalEntry:n2364.e01		294. fin. 318. fin.
lexicogEntry:n2365	Velez’s entry for 'Oleaster'		lexicalEntry:n2365.e01	lexicogComponent:n2365.e01_comp	122. 22.
lexicogEntry:n2366	Velez’s entry for 'Oleo'		lexicalEntry:n2366.e01		184. 14.
lexicogEntry:n2367	Velez’s entry for 'Oleum'		lexicalEntry:n2367.e01		162. 2.
lexicogEntry:n2368	Velez’s entry for 'Olus'		lexicalEntry:n2368.e01	lexicogComponent:n2368.e01_comp	147. 25.
lexicogEntry:n2369	Velez’s entry for 'Olympia'		lexicalEntry:n2369.e01		163. 19.
lexicogEntry:n2370	Velez’s entry for 'Olympias'		lexicalEntry:n2370.e01		120. 25.
lexicogEntry:n2371	Velez’s entry for 'Olyssippo'		lexicalEntry:n2371.e01		122. 13.
lexicogEntry:n2372	Velez’s entry for 'Omitto'		lexicalEntry:n2372.e01	lexicogComponent:n2372.e01_comp	303. 18.
lexicogEntry:n2373	Velez’s entry for 'Omninò'		lexicalEntry:n2373.e01	lexicogComponent:n2373.e01_comp	320. 14.
lexicogEntry:n2374	Velez’s entry for 'Omnipotens'		lexicalEntry:n2374.e01		305. 14.
lexicogEntry:n2375	Velez’s entry for 'Omnis'		lexicalEntry:n2375.e01		155. 16.
lexicogEntry:n2376	Velez’s entry for 'Onero'		lexicalEntry:n2376.e01		235. 16.
lexicogEntry:n2377	Velez’s entry for 'Onerosus'		lexicalEntry:n2377.e01		213. 1.
lexicogEntry:n2378	Velez’s entry for 'Onus'		lexicalEntry:n2378.e01	lexicogComponent:n2378.e01_comp	147. 22.
lexicogEntry:n2379	Velez’s entry for 'Onustus'		lexicalEntry:n2379.e01		208. 9. 215. 8.
lexicogEntry:n2380	Velez’s entry for 'Onyx'		lexicalEntry:n2380.e01		134. 8.
lexicogEntry:n2381	Velez’s entry for 'Operae'		lexicalEntry:n2381.e01	lexicogComponent:n2381.e10_comp	121. 1.
lexicogEntry:n2382	Velez’s entry for 'Operio'		lexicalEntry:n2382.e01		195. 17.
lexicogEntry:n2383	Velez’s entry for 'Opes'		lexicalEntry:n2383.e01		165. 2.
lexicogEntry:n2384	Velez’s entry for 'Opifex'		lexicalEntry:n2384.e01		156. 16.
lexicogEntry:n2385	Velez’s entry for 'Opimus'		lexicalEntry:n2385.e01		216. 1.
lexicogEntry:n2386	Velez’s entry for 'Opis'		lexicalEntry:n2386.e01		169. 29.
lexicogEntry:n2387	Velez’s entry for 'Opitulor'		lexicalEntry:n2387.e01		221. 24.
lexicogEntry:n2388	Velez’s entry for 'Opobalsamum'		lexicalEntry:n2388.e01		162. 7.
lexicogEntry:n2389	Velez’s entry for 'Oppidò'		lexicalEntry:n2389.e01		271. 25.
lexicogEntry:n2390	Velez’s entry for 'Oppidum'		lexicalEntry:n2390.e01		99. 8.
lexicogEntry:n2391	Velez’s entry for 'Oppleo'		lexicalEntry:n2391.e01		235. 24.
lexicogEntry:n2392	Velez’s entry for 'Opploro'		lexicalEntry:n2392.e01	lexicogComponent:n2392.e01_comp	225. 2.
lexicogEntry:n2393	Velez’s entry for 'Oppono'		lexicalEntry:n2393.e01		233. 26.
lexicogEntry:n2394	Velez’s entry for 'Opportunus'		lexicalEntry:n2394.e01	lexicogComponent:n2394.e01_comp	214. 20.
lexicogEntry:n2395	Velez’s entry for 'Opprimo'		lexicalEntry:n2395.e01		235. 26. 191. 30.
lexicogEntry:n2396	Velez’s entry for 'Optabilis'		lexicalEntry:n2396.e01		213. fin.
lexicogEntry:n2397	Velez’s entry for 'Optimas'		lexicalEntry:n2397.e01		160. 8.
lexicogEntry:n2398	Velez’s entry for 'Optimus'		lexicalEntry:n2398.e01		105. 15. 246. 22.
lexicogEntry:n2399	Velez’s entry for 'Opulentus'		lexicalEntry:n2399.e01		215. 5.
lexicogEntry:n2400	Velez’s entry for 'Opus'		lexicalEntry:n2400.e01		147. 24.
lexicogEntry:n2401	Velez’s entry for 'Opus'		lexicalEntry:n2401.e01		214. 20. 215. 21.
lexicogEntry:n2402	Velez’s entry for 'Opus'		lexicalEntry:n2402.e01		148. fin.
lexicogEntry:n2403	Velez’s entry for 'Oratio'		lexicalEntry:n2403.e01		125. 3.
lexicogEntry:n2404	Velez’s entry for 'Orbis'		lexicalEntry:n2404.e01		127. fin.
lexicogEntry:n2405	Velez’s entry for 'Orbo'		lexicalEntry:n2405.e01		235. 29.
lexicogEntry:n2406	Velez’s entry for 'Orbus'		lexicalEntry:n2406.e01		215. 14.
lexicogEntry:n2407	Velez’s entry for 'Ordior'		lexicalEntry:n2407.e01		197. 6.
lexicogEntry:n2408	Velez’s entry for 'Ordo'		lexicalEntry:n2408.e01	lexicogComponent:n2408.e01_comp	124. 28.
lexicogEntry:n2409	Velez’s entry for 'Orestes'		lexicalEntry:n2409.e01		318. 15.
lexicogEntry:n2410	Velez’s entry for 'Orgia'		lexicalEntry:n2410.e01	lexicogComponent:n2410.e01_comp	163. 16.
lexicogEntry:n2411	Velez’s entry for 'Oribasus'		lexicalEntry:n2411.e01		326. 2.
lexicogEntry:n2412	Velez’s entry for 'Orichalcus'		lexicalEntry:n2412.e01		162. 7. 305. 15.
lexicogEntry:n2413	Velez’s entry for 'Oriens'		lexicalEntry:n2413.e01		131. 20.
lexicogEntry:n2414	Velez’s entry for 'Origines'		lexicalEntry:n2414.e01		293. 21
lexicogEntry:n2415	Velez’s entry for 'Orion'		lexicalEntry:n2415.e01		310. 29.
lexicogEntry:n2416	Velez’s entry for 'Orior'		lexicalEntry:n2416.e01		197. 30.
lexicogEntry:n2417	Velez’s entry for 'Oriundus'		lexicalEntry:n2417.e01		215. fin.
lexicogEntry:n2418	Velez’s entry for 'Orno'		lexicalEntry:n2418.e01		235. 5.
lexicogEntry:n2419	Velez’s entry for 'Oro'		lexicalEntry:n2419.e01		236. 8.
lexicogEntry:n2420	Velez’s entry for 'Orpheus'		lexicalEntry:n2420.e01		138. 31.
lexicogEntry:n2421	Velez’s entry for 'Ortographia'		lexicalEntry:n2421.e01		295. 22.
lexicogEntry:n2422	Velez’s entry for 'Oryx'		lexicalEntry:n2422.e01		130. 25.
lexicogEntry:n2423	Velez’s entry for 'Os'		lexicalEntry:n2423.e01		128. 24. 311. 12.
lexicogEntry:n2424	Velez’s entry for 'Os'		lexicalEntry:n2424.e01		Ibidem, & 324. 26.
lexicogEntry:n2425	Velez’s entry for 'Oscitanter'		lexicalEntry:n2425.e01		112. fin.
lexicogEntry:n2426	Velez’s entry for 'Osiris'		lexicalEntry:n2426.e01		146. 14.
lexicogEntry:n2427	Velez’s entry for 'Ossa'		lexicalEntry:n2427.e01		132. 25.
lexicogEntry:n2428	Velez’s entry for 'Ostendo'		lexicalEntry:n2428.e01		231. 21.
lexicogEntry:n2429	Velez’s entry for 'Ostreum'		lexicalEntry:n2429.e01		175. 15.
lexicogEntry:n2430	Velez’s entry for 'Othrys'		lexicalEntry:n2430.e01		128. 2.
lexicogEntry:n2431	Velez’s entry for 'Otiosus'		lexicalEntry:n2431.e01		208. 22.
lexicogEntry:n2432	Velez’s entry for 'Otriades'		lexicalEntry:n2432.e01		354. 27.
lexicogEntry:n2433	Velez’s entry for 'Ovans'		lexicalEntry:n2433.e01		94. 4.
lexicogEntry:n2434	Velez’s entry for 'Paciscor'		lexicalEntry:n2434.e01		197. 9. 239. 29.
lexicogEntry:n2435	Velez’s entry for 'Paean'		lexicalEntry:n2435.e01		125. 24.
lexicogEntry:n2436	Velez’s entry for 'Pago'		lexicalEntry:n2436.e01	lexicogComponent:n2436.e01_comp	189. 29.
lexicogEntry:n2437	Velez’s entry for 'Palaemon'		lexicalEntry:n2437.e01		310. 31.
lexicogEntry:n2438	Velez’s entry for 'Palam'		lexicalEntry:n2438.e01		111. 16.
lexicogEntry:n2439	Velez’s entry for 'Palatum'		lexicalEntry:n2439.e01	lexicogComponent:n2439.e01_comp	175. 16.
lexicogEntry:n2440	Velez’s entry for 'Pallantias'		lexicalEntry:n2440.e01		356. 16.
lexicogEntry:n2441	Velez’s entry for 'Pallas'		lexicalEntry:n2441.e01		120. 29. 144. 13. 308. 19.
lexicogEntry:n2442	Velez’s entry for 'Pallas'		lexicalEntry:n2442.e01		144. 10.
lexicogEntry:n2443	Velez’s entry for 'Palma'		lexicalEntry:n2443.e01		136. 25.
lexicogEntry:n2444	Velez’s entry for 'Palmes'		lexicalEntry:n2444.e01		127. 15.
lexicogEntry:n2445	Velez’s entry for 'Palpor'		lexicalEntry:n2445.e01	lexicogComponent:n2445.e20_comp	221. 27.
lexicogEntry:n2446	Velez’s entry for 'Palumbes'		lexicalEntry:n2446.e01	lexicogComponent:n2446.e01_comp	134. 3.
lexicogEntry:n2447	Velez’s entry for 'Palus'		lexicalEntry:n2447.e01	lexicogComponent:n2447.e01_comp	148. 22. 312. 16. 325. 23.
lexicogEntry:n2448	Velez’s entry for 'Palustris'		lexicalEntry:n2448.e01		Vide fol. 143. 20.
lexicogEntry:n2449	Velez’s entry for 'Pamphagus'		lexicalEntry:n2449.e01	lexicogComponent:n2449.e01_comp	326. 2.
lexicogEntry:n2450	Velez’s entry for 'Pamphilus'		lexicalEntry:n2450.e01		140. 11.
lexicogEntry:n2451	Velez’s entry for 'Panaces'		lexicalEntry:n2451.e01		134. 1.
lexicogEntry:n2452	Velez’s entry for 'Pando'		lexicalEntry:n2452.e01		188. 3.
lexicogEntry:n2453	Velez’s entry for 'Pangaeus'		lexicalEntry:n2453.e01		165. 28.
lexicogEntry:n2454	Velez’s entry for 'Pango'		lexicalEntry:n2454.e01	lexicogComponent:n2454.e01_comp	190. 5.
lexicogEntry:n2455	Velez’s entry for 'Panicum'		lexicalEntry:n2455.e01	lexicogComponent:n2455.e01_comp	162. 1.
lexicogEntry:n2456	Velez’s entry for 'Panis'		lexicalEntry:n2456.e01		128. 3.
lexicogEntry:n2457	Velez’s entry for 'Pannonis'		lexicalEntry:n2457.e01	lexicogComponent:n2457.e01_comp	351. 18.
lexicogEntry:n2458	Velez’s entry for 'Panthera'		lexicalEntry:n2458.e01		123. 28.
lexicogEntry:n2459	Velez’s entry for 'Panthus'		lexicalEntry:n2459.e01		140. 4.
lexicogEntry:n2460	Velez’s entry for 'Papae'		lexicalEntry:n2460.e01		113. 26.
lexicogEntry:n2461	Velez’s entry for 'Papaver'		lexicalEntry:n2461.e01		126. 2.
lexicogEntry:n2462	Velez’s entry for 'Papyrus'		lexicalEntry:n2462.e01	lexicogComponent:n2462.e01_comp	129. 3. 175. 26.
lexicogEntry:n2463	Velez’s entry for 'Par'		lexicalEntry:n2463.e01		126. 8. 211. 22. 213. 5. 308. 2. 322. 19.
lexicogEntry:n2464	Velez’s entry for 'Paradisus'		lexicalEntry:n2464.e01		129. 10.
lexicogEntry:n2465	Velez’s entry for 'Paralipomenon'		lexicalEntry:n2465.e01		364. 2.
lexicogEntry:n2466	Velez’s entry for 'Parapherna'		lexicalEntry:n2466.e01		165. 14.
lexicogEntry:n2467	Velez’s entry for 'Parco'		lexicalEntry:n2467.e01	lexicogComponent:n2467.e01_comp	
lexicogEntry:n2468	Velez’s entry for 'Parce'		lexicalEntry:n2468.e01		187. 4.
lexicogEntry:n2469	Velez’s entry for 'Parcus'		lexicalEntry:n2469.e01		208. 10.
lexicogEntry:n2470	Velez’s entry for 'Parens'		lexicalEntry:n2470.e01		121. 6.
lexicogEntry:n2471	Velez’s entry for 'Pareo'		lexicalEntry:n2471.e01		182. 7. 223. 7.
lexicogEntry:n2472	Velez’s entry for 'Paries'		lexicalEntry:n2472.e01	lexicogComponent:n2472.e01_comp	127. 16.
lexicogEntry:n2473	Velez’s entry for 'Pario'		lexicalEntry:n2473.e01		186. 4.
lexicogEntry:n2474	Velez’s entry for 'Paris'		lexicalEntry:n2474.e01	lexicogComponent:n2474.e01_comp	146. 15. 18. 152. 10.
lexicogEntry:n2475	Velez’s entry for 'Pariter'		lexicalEntry:n2475.e01		112. 29.
lexicogEntry:n2476	Velez’s entry for 'Parricida'		lexicalEntry:n2476.e01	lexicogComponent:n2476.e01_comp	120. 20.
lexicogEntry:n2477	Velez’s entry for 'Pars'		lexicalEntry:n2477.e01		156. 6. 280. 1.
lexicogEntry:n2478	Velez’s entry for 'Particeps'		lexicalEntry:n2478.e01		208. 4.
lexicogEntry:n2479	Velez’s entry for 'Partim'		lexicalEntry:n2479.e01		267. 4.
lexicogEntry:n2480	Velez’s entry for 'Partior'		lexicalEntry:n2480.e01		239. 28.
lexicogEntry:n2481	Velez’s entry for 'Partus'		lexicalEntry:n2481.e01		158. 18.
lexicogEntry:n2482	Velez’s entry for 'Parum'		lexicalEntry:n2482.e01		267. 5.
lexicogEntry:n2483	Velez’s entry for 'Parvus'		lexicalEntry:n2483.e01		105. 15. 219. 27. 230. 6.
lexicogEntry:n2484	Velez’s entry for 'Pascha'		lexicalEntry:n2484.e01		124. 6.
lexicogEntry:n2485	Velez’s entry for 'Pascor'		lexicalEntry:n2485.e01		187. 16.
lexicogEntry:n2486	Velez’s entry for 'Passer'		lexicalEntry:n2486.e01		126. 12.
lexicogEntry:n2487	Velez’s entry for 'Passum'		lexicalEntry:n2487.e01		269. fin.
lexicogEntry:n2488	Velez’s entry for 'Passus'		lexicalEntry:n2488.e01		159. 26.
lexicogEntry:n2489	Velez’s entry for 'Pateo'		lexicalEntry:n2489.e01		182. 23.
lexicogEntry:n2490	Velez’s entry for 'Pater'		lexicalEntry:n2490.e01		135. 22. 297. 28.
lexicogEntry:n2491	Velez’s entry for 'Patior'		lexicalEntry:n2491.e01		196. 19. 255. 1.
lexicogEntry:n2492	Velez’s entry for 'Patrocinor'		lexicalEntry:n2492.e01		221. 24.
lexicogEntry:n2493	Velez’s entry for 'Patruelis'		lexicalEntry:n2493.e01	lexicogComponent:n2493.e01_comp, lexicogComponent:n2493.e10_comp	121. 9.
lexicogEntry:n2494	Velez’s entry for 'Pauci'		lexicalEntry:n2494.e01		208. 26.
lexicogEntry:n2495	Velez’s entry for 'Paveo'		lexicalEntry:n2495.e01		185. 2.
lexicogEntry:n2496	Velez’s entry for 'Pavo'		lexicalEntry:n2496.e01		175. 26.
lexicogEntry:n2497	Velez’s entry for 'Pauper'		lexicalEntry:n2497.e01		208. 9.
lexicogEntry:n2498	Velez’s entry for 'Paupertas'		lexicalEntry:n2498.e01	lexicogComponent:n2498.e01_comp	175. 27.
lexicogEntry:n2499	Velez’s entry for 'Pax'		lexicalEntry:n2499.e01	lexicogComponent:n2499.e01_comp	130. 31.
lexicogEntry:n2500	Velez’s entry for 'Pecten'		lexicalEntry:n2500.e01	lexicogComponent:n2500.e01_comp	125. 16.
lexicogEntry:n2501	Velez’s entry for 'Pecto'		lexicalEntry:n2501.e01		194. 11.
lexicogEntry:n2502	Velez’s entry for 'Peculiaris'		lexicalEntry:n2502.e01		211. 29.
lexicogEntry:n2503	Velez’s entry for 'Peculium'		lexicalEntry:n2503.e01	lexicogComponent:n2503.e01_comp	360. 3.
lexicogEntry:n2504	Velez’s entry for 'Pecus'		lexicalEntry:n2504.e01		129. 22. 147. 31. 148. 23. 312. 15.
lexicogEntry:n2505	Velez’s entry for 'Pedis'		lexicalEntry:n2505.e01		323. 11.
lexicogEntry:n2506	Velez’s entry for 'Pedester'		lexicalEntry:n2506.e01	lexicogComponent:n2506.e01_comp	143. 19.
lexicogEntry:n2507	Velez’s entry for 'Pedisequus'		lexicalEntry:n2507.e01		305. 15.
lexicogEntry:n2508	Velez’s entry for 'Pegasis'		lexicalEntry:n2508.e01		351. 18.
lexicogEntry:n2509	Velez’s entry for 'Pejero'		lexicalEntry:n2509.e01	lexicogComponent:n2509.e01_comp	302. 15.
lexicogEntry:n2510	Velez’s entry for 'Pelagus'		lexicalEntry:n2510.e01		129. 7.
lexicogEntry:n2511	Velez’s entry for 'Pelias'		lexicalEntry:n2511.e01		358. 1.
lexicogEntry:n2512	Velez’s entry for 'Pelias'		lexicalEntry:n2512.e01		358. 1.
lexicogEntry:n2513	Velez’s entry for 'Pelion'		lexicalEntry:n2513.e01		322. 5.
lexicogEntry:n2514	Velez’s entry for 'Pello'		lexicalEntry:n2514.e01		190. 26.
lexicogEntry:n2515	Velez’s entry for 'Peloponnesus'		lexicalEntry:n2515.e01		122. 15.
lexicogEntry:n2516	Velez’s entry for 'Pelvis'		lexicalEntry:n2516.e01	lexicogComponent:n2516.e01_comp	151. 14.
