ontolex.LexicalEntry	subClass	decomp.subterm	lexinfo.note	ontolex.canonicalForm	ontolex.lexicalForm	ontolex.sense	rdfs.label	skos.note
lexicalEntry:n1956.e01	ontolex:Word			lilaLemma:11798		lexicalSense:n1956.sg01.s01	Velez’s lexical entry for 'Lethe'	
lexicalEntry:n1957.e01	ontolex:Word			lilaLemma:110293		lexicalSense:n1957.sg01.s01	Velez’s lexical entry for 'Lethum'	
lexicalEntry:n1958.e01	ontolex:Word			lilaLemma:110349		lexicalSense:n1958.sg01.s01, lexicalSense:n1958.sg01.s02, lexicalSense:n1958.sg01.s03, lexicalSense:n1958.sg01.s99	Velez’s lexical entry for 'Levo'	
lexicalEntry:n1959.e01	ontolex:Word			lilaLemma:110351		lexicalSense:n1959.sg01.s01	Velez’s lexical entry for 'Lex'	
lexicalEntry:n1959.e10	ontolex:Word			lilaLemma:111157		lexicalSense:n1959.sg10.s01	Velez’s lexical entry for 'legislator'	
lexicalEntry:n1959.e11	ontolex:Word			lilaLemma:111115		lexicalSense:n1959.sg10.s01	Velez’s lexical entry for 'legumlator'	
lexicalEntry:n1959.e12	ontolex:MultiwordExpression	lexicalEntry:n1959.e12a, lexicalEntry:n1959.e01			lexicalForm:n1959.e12.f01	lexicalSense:n1959.sg10.s01	Velez’s lexical entry for 'lator legum'	
lexicalEntry:n1959.e12a	ontolex:Word			lilaLemma:110035			Added lexical entry for 'lator', component of a multiword expression	
lexicalEntry:n1959.e13	ontolex:MultiwordExpression	lexicalEntry:n1959.e12a, lexicalEntry:n1959.e01			lexicalForm:n1959.e13.f01	lexicalSense:n1959.sg10.s01	Velez’s lexical entry for 'lator legis'	
lexicalEntry:n1960.e01	ontolex:Word			lilaLemma:110381		lexicalSense:n1960.sg01.s01, lexicalSense:n1960.sg01.s99	Velez’s lexical entry for 'Liber'	
lexicalEntry:n1961.e01	ontolex:Word			lilaLemma:110384		lexicalSense:n1961.sg01.s01, lexicalSense:n1961.sg01.s02, lexicalSense:n1961.sg01.s99	Velez’s lexical entry for 'Liberalis'	
lexicalEntry:n1962.e01	ontolex:Word			lilaLemma:109917		lexicalSense:n1962.sg01.s01	Velez’s lexical entry for 'Liberi'	
lexicalEntry:n1963.e01	ontolex:Word			lilaLemma:110392		lexicalSense:n1963.sg01.s01, lexicalSense:n1963.sg01.s99	Velez’s lexical entry for 'Libero'	
lexicalEntry:n1964.e01	ontolex:Word			lilaLemma:109873		lexicalSense:n1964.sg01.s01	Velez’s lexical entry for 'Liberta'	Libertabus in pl.
lexicalEntry:n1965.e01	ontolex:Word			lilaLemma:110402		lexicalSense:n1965.sg01.s01, lexicalSense:n1965.sg01.s02	Velez’s lexical entry for 'Libet'	
lexicalEntry:n1965.e10	ontolex:Word			lilaIpoLemma:25590		lexicalSense:n1965.sg10.s01	Velez’s lexical entry for 'Libens'	
lexicalEntry:n1966.e01	ontolex:Word			lilaLemma:110411		lexicalSense:n1966.sg01.s01, lexicalSense:n1966.sg01.s02	Velez’s lexical entry for 'Libra'	
lexicalEntry:n1966.e10	ontolex:Word			lilaLemma:110424		lexicalSense:n1966.sg10.s01	Velez’s lexical entry for 'Libripens'	
lexicalEntry:n1967.e01	ontolex:Word			lilaLemma:11960		lexicalSense:n1967.sg01.s01	Velez’s lexical entry for 'Libya'	
lexicalEntry:n1967.e02	ontolex:Word			lilaLemma:11965		lexicalSense:n1967.sg01.s01	Velez’s lexical entry for 'Libye'	
lexicalEntry:n1968.e01	ontolex:Word			lilaLemma:11972		lexicalSense:n1968.sg01.s01	Velez’s lexical entry for 'Libystis'	
lexicalEntry:n1969.e01	ontolex:Word		Neutr. pass.	lilaLemma:110433		lexicalSense:n1969.sg01.s01	Velez’s lexical entry for 'Liceo'	
lexicalEntry:n1970.e01	ontolex:Word			lilaLemma:110431		lexicalSense:n1970.sg01.s01	Velez’s lexical entry for 'Liceor'	
lexicalEntry:n1970.e02	ontolex:Word			lilaLemma:110446		lexicalSense:n1970.sg01.s01	Velez’s lexical entry for 'Licitor'	
lexicalEntry:n1970.e10	ontolex:Word			lilaLemma:110445		lexicalSense:n1970.sg10.s01, lexicalSense:n1970.sg10.s99	Velez’s lexical entry for 'Licitator'	
lexicalEntry:n1971.e01	ontolex:Word			lilaLemma:110432		lexicalSense:n1971.sg01.s01, lexicalSense:n1971.sg01.s99	Velez’s lexical entry for 'Licet'	
lexicalEntry:n1972.e01	ontolex:Word		Adverb. concedendi,	lilaLemma:110432		lexicalSense:n1972.sg01.s01	Velez’s lexical entry for 'Licèt'	
lexicalEntry:n1972.e10	ontolex:Word		Conjun.	lilaLemma:110432		lexicalSense:n1972.sg10.s01	Velez’s lexical entry for 'Licèt'	
lexicalEntry:n1973.e01	ontolex:Word			lilaLemma:110436		lexicalSense:n1973.sg01.s01	Velez’s lexical entry for 'Lichen'	
lexicalEntry:n1974.e01	ontolex:Word			lilaLemma:110452		lexicalSense:n1974.sg01.s01	Velez’s lexical entry for 'Lien'	
lexicalEntry:n1975.e01	ontolex:Word			lilaLemma:110482		lexicalSense:n1975.sg01.s01	Velez’s lexical entry for 'Ligo'	
lexicalEntry:n1976.e01	ontolex:Word			lilaLemma:110484		lexicalSense:n1976.sg01.s01, lexicalSense:n1976.sg01.s02	Velez’s lexical entry for 'Ligurio'	
lexicalEntry:n1977.e01	ontolex:Word			lilaLemma:12020		lexicalSense:n1977.sg01.s01	Velez’s lexical entry for 'Ligus'	
lexicalEntry:n1977.e02	ontolex:Word			lilaLemma:12021		lexicalSense:n1977.sg01.s01	Velez’s lexical entry for 'Ligur'	
lexicalEntry:n1978.e01	ontolex:Word			lilaLemma:110498		lexicalSense:n1978.sg01.s01	Velez’s lexical entry for 'Limax'	
lexicalEntry:n1979.e01	ontolex:Word			lilaLemma:110505		lexicalSense:n1979.sg01.s01	Velez’s lexical entry for 'Limes'	
lexicalEntry:n1980.e01	ontolex:Word			lilaLemma:110543		lexicalSense:n1980.sg01.s01	Velez’s lexical entry for 'Limus'	plur. caret:
lexicalEntry:n1980.e02	ontolex:Word			lilaLemma:110537		lexicalSense:n1980.sg02.s02	Velez’s lexical entry for 'Limus'	
lexicalEntry:n1980.e10	ontolex:Word			lilaLemma:110539		lexicalSense:n1980.sg10.s01	Velez’s lexical entry for 'Limus'	
lexicalEntry:n1980.e11	ontolex:Word			lilaLemma:110540		lexicalSense:n1980.sg10.s01	Velez’s lexical entry for 'Limis'	
lexicalEntry:n1981.e01	ontolex:Word			lilaLemma:110561		lexicalSense:n1981.sg01.s01	Velez’s lexical entry for 'Lingo'	
lexicalEntry:n1982.e01	ontolex:Word			lilaLemma:110582		lexicalSense:n1982.sg01.s01, lexicalSense:n1982.sg01.s99	Velez’s lexical entry for 'Lino'	
lexicalEntry:n1983.e01	ontolex:Word			lilaLemma:110586		lexicalSense:n1983.sg01.s01, lexicalSense:n1983.sg01.s02	Velez’s lexical entry for 'Linquo'	
lexicalEntry:n1984.e01	ontolex:Word			lilaLemma:110596		lexicalSense:n1984.sg01.s01	Velez’s lexical entry for 'Linter'	
lexicalEntry:n1985.e01	ontolex:Word			lilaLemma:110620		lexicalSense:n1985.sg01.s01	Velez’s lexical entry for 'Liquefacio'	secunda ferè corripitur:
lexicalEntry:n1985.e10	ontolex:Word			lilaIpoLemma:25803		lexicalSense:n1985.sg10.s01	Velez’s lexical entry for 'Liquefactus'	sec. com.
lexicalEntry:n1986.e01	ontolex:Word			lilaLemma:141913		lexicalSense:n1986.sg01.s01	Velez’s lexical entry for 'Liquet'	
lexicalEntry:n1986.e10	ontolex:Word			lilaLemma:110623		lexicalSense:n1986.sg10.s01	Velez’s lexical entry for 'Liqueo'	
lexicalEntry:n1986.e20	ontolex:Word			lilaLemma:110624		lexicalSense:n1986.sg20.s01	Velez’s lexical entry for 'Liquesco'	
lexicalEntry:n1987.e01	ontolex:Word			lilaLemma:110628		lexicalSense:n1987.sg01.s01	Velez’s lexical entry for 'Liquidus'	
lexicalEntry:n1987.e10	ontolex:Word		Adverb.	lilaIpoLemma:25816		lexicalSense:n1987.sg10.s01	Velez’s lexical entry for 'Liquidò'	
lexicalEntry:n1988.e01	ontolex:Word		Depon. absol.	lilaLemma:110632		lexicalSense:n1988.sg01.s01	Velez’s lexical entry for 'Liquor'	prima longa.
lexicalEntry:n1989.e01	ontolex:Word			lilaLemma:110633		lexicalSense:n1989.sg01.s01	Velez’s lexical entry for 'Liquor'	pr. br.
lexicalEntry:n1990.e01	ontolex:Word			lilaLemma:110639		lexicalSense:n1990.sg01.s01	Velez’s lexical entry for 'Lis'	
lexicalEntry:n1991.e01	ontolex:Word			lilaLemma:110668		lexicalSense:n1991.sg01.s01	Velez’s lexical entry for 'Littera'	integrum est;
lexicalEntry:n1991.e10	ontolex:Word		in plur. tantùm,	lilaLemma:62496		lexicalSense:n1991.sg10.s01, lexicalSense:n1991.sg10.s99	Velez’s lexical entry for 'Litterae'	
lexicalEntry:n1992.e01	ontolex:Word			lilaLemma:156188		lexicalSense:n1992.sg01.s01	Velez’s lexical entry for 'Lithóstrotos'	
lexicalEntry:n1993.e01	ontolex:Word			lilaLemma:110686		lexicalSense:n1993.sg01.s01	Velez’s lexical entry for 'Littus'	
lexicalEntry:n1994.e01	ontolex:Word			lilaLemma:110688		lexicalSense:n1994.sg01.s01, lexicalSense:n1994.sg01.s02	Velez’s lexical entry for 'Liveo'	
lexicalEntry:n1995.e01	ontolex:Word			lilaLemma:110720		lexicalSense:n1995.sg01.s01, lexicalSense:n1995.sg01.s02, lexicalSense:n1995.sg01.s99	Velez’s lexical entry for 'Loco'	1. b.
lexicalEntry:n1996.e01	ontolex:Word			lilaLemma:110725		lexicalSense:n1996.sg01.s01	Velez’s lexical entry for 'Loculus'	
lexicalEntry:n1996.e10	ontolex:Word		in pl.	lilaLemma:156189		lexicalSense:n1996.sg10.s01	Velez’s lexical entry for 'Loculi'	
lexicalEntry:n1997.e01	ontolex:Word			lilaLemma:110727		lexicalSense:n1997.sg01.s01, lexicalSense:n1997.sg01.s99	Velez’s lexical entry for 'Locuples'	
lexicalEntry:n1998.e01	ontolex:Word			lilaLemma:110019		lexicalSense:n1998.sg01.s01, lexicalSense:n1998.sg01.s02, lexicalSense:n1998.sg01.s99	Velez’s lexical entry for 'Locus'	sempre he masculino
lexicalEntry:n1999.e01	ontolex:Word		Adverb.	lilaIpoLemma:25967		lexicalSense:n1999.sg01.s01, lexicalSense:n1999.sg01.s02, lexicalSense:n1999.sg01.s99	Velez’s lexical entry for 'Longè'	
lexicalEntry:n2000.e01	ontolex:Word			lilaLemma:110781		lexicalSense:n2000.sg01.s01	Velez’s lexical entry for 'Longinquus'	Comparat. Longinquior, sine Superl.
lexicalEntry:n2001.e01	ontolex:Word			lilaLemma:110805		lexicalSense:n2001.sg01.s01	Velez’s lexical entry for 'Loquor'	1. b.
lexicalEntry:n2002.e01	ontolex:Word			lilaLemma:110846		lexicalSense:n2002.sg01.s01	Velez’s lexical entry for 'Luceo'	1. l.
lexicalEntry:n2003.e01	ontolex:Word			lilaLemma:110847		lexicalSense:n2003.sg01.s01	Velez’s lexical entry for 'Lucerna'	1. b.
lexicalEntry:n2004.e01	ontolex:Word			lilaLemma:12367		lexicalSense:n2004.sg01.s01	Velez’s lexical entry for 'Lucifer'	
lexicalEntry:n2004.e10	ontolex:Word			lilaLemma:110860		lexicalSense:n2004.sg10.s01	Velez’s lexical entry for 'Luciferus'	
lexicalEntry:n2005.e01	ontolex:Word			lilaLemma:110888		lexicalSense:n2005.sg01.s01	Velez’s lexical entry for 'Lucrosus'	
lexicalEntry:n2006.e01	ontolex:Word			lilaLemma:110938		lexicalSense:n2006.sg01.s01	Velez’s lexical entry for 'Ludius'	
lexicalEntry:n2006.e02	ontolex:Word			lilaLemma:110936		lexicalSense:n2006.sg01.s01	Velez’s lexical entry for 'Ludio'	
lexicalEntry:n2007.e01	ontolex:Word			lilaLemma:110939		lexicalSense:n2007.sg01.s01, lexicalSense:n2007.sg01.s02, lexicalSense:n2007.sg01.s03, lexicalSense:n2007.sg01.s99	Velez’s lexical entry for 'Ludo'	Vide Impar.
lexicalEntry:n2008.e01	ontolex:Word			lilaLemma:110942		lexicalSense:n2008.sg01.s01	Velez’s lexical entry for 'Lues'	
lexicalEntry:n2009.e01	ontolex:Word			lilaLemma:110943		lexicalSense:n2009.sg01.s01	Velez’s lexical entry for 'Lugeo'	1. l.
lexicalEntry:n2010.e01	ontolex:Word			lilaLemma:110960		lexicalSense:n2010.sg01.s01, lexicalSense:n2010.sg01.s99	Velez’s lexical entry for 'Lumen'	
lexicalEntry:n2011.e01	ontolex:Word			lilaLemma:110969		lexicalSense:n2011.sg01.s01, lexicalSense:n2011.sg01.s99	Velez’s lexical entry for 'Luo'	Luiturus reperitur.
lexicalEntry:n2012.e01	ontolex:Word			lilaLemma:110988		lexicalSense:n2012.sg01.s01	Velez’s lexical entry for 'Lupinus'	1. b. 2. l.
lexicalEntry:n2012.e02	ontolex:Word			lilaLemma:110989		lexicalSense:n2012.sg01.s01	Velez’s lexical entry for 'Lupinum'	
lexicalEntry:n2013.e01	ontolex:Word			lilaLemma:111031		lexicalSense:n2013.sg01.s01	Velez’s lexical entry for 'Lustrum'	
lexicalEntry:n2013.e10	ontolex:Word			lilaLemma:62931		lexicalSense:n2013.sg10.s01	Velez’s lexical entry for 'Lustra'	
lexicalEntry:n2014.e01	ontolex:Word			lilaLemma:111145		lexicalSense:n2014.sg01.s01	Velez’s lexical entry for 'Lusus'	
lexicalEntry:n2014.e02	ontolex:Word			lilaLemma:111011		lexicalSense:n2014.sg01.s01	Velez’s lexical entry for 'Lusio'	
lexicalEntry:n2015.e01	ontolex:Word		prim. long.	lilaLemma:111047		lexicalSense:n2015.sg01.s01	Velez’s lexical entry for 'Lutum'	
lexicalEntry:n2015.e02	ontolex:Word			lilaLemma:111039		lexicalSense:n2015.sg01.s01	Velez’s lexical entry for 'Luteum'	
lexicalEntry:n2015.e10	ontolex:Word		prim. br.	lilaLemma:111156		lexicalSense:n2015.sg10.s01	Velez’s lexical entry for 'Lutum'	plur. caret.
lexicalEntry:n2016.e01	ontolex:Word			lilaLemma:111048		lexicalSense:n2016.sg01.s01, lexicalSense:n2016.sg01.s99	Velez’s lexical entry for 'Lux'	
lexicalEntry:n2017.e01	ontolex:Word			lilaLemma:111064		lexicalSense:n2017.sg01.s01	Velez’s lexical entry for 'Lychnis'	incr. br.
lexicalEntry:n2018.e01	ontolex:Word			lilaLemma:12608		lexicalSense:n2018.sg01.s01	Velez’s lexical entry for 'Lycurgides'	1. b. 3. l.
lexicalEntry:n2019.e01	ontolex:Word			lilaLemma:111084		lexicalSense:n2019.sg01.s01	Velez’s lexical entry for 'Lynx'	
lexicalEntry:n2020.e01	ontolex:Word			lilaLemma:156123		lexicalSense:n2020.sg01.s01	Velez’s lexical entry for 'Lysiades'	
lexicalEntry:n2020.e10	ontolex:Word			lilaLemma:12668		lexicalSense:n2020.sg10.s01	Velez’s lexical entry for 'Lysiades'	
lexicalEntry:n2021.e01	ontolex:Word		(Apud Graecos liquida)	lilaLemma:111165			Velez’s lexical entry for 'M'	sequente d, t, c, q, migrat in n, ut: Eundem, Identidem, Nuncubi, Tanquam, Nanque, Quenque, etc.
lexicalEntry:n2022.e01	ontolex:Word			lilaLemma:12753		lexicalSense:n2022.sg01.s01	Velez’s lexical entry for 'Macedo'	1. 2. b.
lexicalEntry:n2023.e01	ontolex:Word			lilaLemma:111174		lexicalSense:n2023.sg01.s01	Velez’s lexical entry for 'Macellum'	1. b.
lexicalEntry:n2024.e01	ontolex:Word			lilaLemma:111179		lexicalSense:n2024.sg01.s01	Velez’s lexical entry for 'Maceria'	1. 2. b.
lexicalEntry:n2024.e02	ontolex:Word			lilaLemma:111267		lexicalSense:n2024.sg01.s01	Velez’s lexical entry for 'Maceries'	
lexicalEntry:n2025.e01	ontolex:Word			lilaIpoLemma:26369		lexicalSense:n2025.sg01.s01	Velez’s lexical entry for 'Macte'	
lexicalEntry:n2026.e01	ontolex:Word			lilaLemma:12917		lexicalSense:n2026.sg01.s01	Velez’s lexical entry for 'Maenalus'	
lexicalEntry:n2026.e02	ontolex:Word			lilaLemma:12912		lexicalSense:n2026.sg01.s01	Velez’s lexical entry for 'Maenala'	
lexicalEntry:n2026.e10	ontolex:Word			lilaLemma:12914		lexicalSense:n2026.sg10.s01	Velez’s lexical entry for 'Maenalis'	
lexicalEntry:n2027.e01	ontolex:Word			lilaLemma:111259		lexicalSense:n2027.sg01.s01	Velez’s lexical entry for 'Magalia'	1. 2. l.
lexicalEntry:n2028.e01	ontolex:Word			lilaLemma:111271		lexicalSense:n2028.sg01.s01	Velez’s lexical entry for 'Magis'	Magè pro Magis apud Poetas. 1. b.
lexicalEntry:n2029.e01	ontolex:Word			lilaLemma:111302		lexicalSense:n2029.sg01.s01	Velez’s lexical entry for 'Magnes'	
lexicalEntry:n2030.e01	ontolex:Word			lilaLemma:111307		lexicalSense:n2030.sg01.s01	Velez’s lexical entry for 'Magnificus'	
lexicalEntry:n2031.e01	ontolex:Word			lilaLemma:111319		lexicalSense:n2031.sg01.s01	Velez’s lexical entry for 'Magnus'	
lexicalEntry:n2032.e01	ontolex:Word			lilaLemma:13066		lexicalSense:n2032.sg01.s01	Velez’s lexical entry for 'Maja'	
lexicalEntry:n2033.e01	ontolex:Word			lilaLemma:63256		lexicalSense:n2033.sg01.s01	Velez’s lexical entry for 'Maiores'	
lexicalEntry:n2034.e01	ontolex:Word			lilaIpoLemma:26555		lexicalSense:n2034.sg01.s01, lexicalSense:n2034.sg01.s99	Velez’s lexical entry for 'Malè'	Vide Audio.
lexicalEntry:n2035.e01	ontolex:Word			lilaLemma:156124		lexicalSense:n2035.sg01.s01	Velez’s lexical entry for 'Malecupio'	
lexicalEntry:n2036.e01	ontolex:Word			lilaLemma:113284		lexicalSense:n2036.sg01.s01	Velez’s lexical entry for 'Maledico'	
lexicalEntry:n2037.e01	ontolex:Word			lilaLemma:63350		lexicalSense:n2037.sg01.s01	Velez’s lexical entry for 'Maledicus'	
lexicalEntry:n2038.e01	ontolex:Word			lilaLemma:113282		lexicalSense:n2038.sg01.s01	Velez’s lexical entry for 'Malefacio'	
lexicalEntry:n2039.e01	ontolex:Word			lilaLemma:111364		lexicalSense:n2039.sg01.s01, lexicalSense:n2039.sg01.s99	Velez’s lexical entry for 'Maleficus'	
lexicalEntry:n2040.e01	ontolex:Word			lilaLemma:156125		lexicalSense:n2040.sg01.s01	Velez’s lexical entry for 'Malevertit'	
lexicalEntry:n2041.e01	ontolex:Word			lilaLemma:156126		lexicalSense:n2041.sg01.s01	Velez’s lexical entry for 'Malevolo'	3. b.
lexicalEntry:n2042.e01	ontolex:Word			lilaLemma:111380		lexicalSense:n2042.sg01.s01	Velez’s lexical entry for 'Malevolus'	
lexicalEntry:n2043.e01	ontolex:Word			lilaLemma:111384		lexicalSense:n2043.sg01.s01, lexicalSense:n2043.sg01.s02	Velez’s lexical entry for 'Malignus'	
lexicalEntry:n2044.e01	ontolex:Word			lilaLemma:111408		lexicalSense:n2044.sg01.s01	Velez’s lexical entry for 'Malo'	1. l.
lexicalEntry:n2045.e01	ontolex:Word			lilaLemma:111418		lexicalSense:n2045.sg01.s01	Velez’s lexical entry for 'Malus'	
lexicalEntry:n2045.e10	ontolex:Word			lilaLemma:111419		lexicalSense:n2045.sg10.s01	Velez’s lexical entry for 'Malum'	
lexicalEntry:n2045.e20	ontolex:Word		Interject.	lilaLemma:156127		lexicalSense:n2045.sg20.s01	Velez’s lexical entry for 'Malùm'	
lexicalEntry:n2046.e01	ontolex:Word			lilaLemma:63541		lexicalSense:n2046.sg01.s01	Velez’s lexical entry for 'Mammona'	pen. l.
lexicalEntry:n2046.e02	ontolex:Word			lilaLemma:111438		lexicalSense:n2046.sg01.s01	Velez’s lexical entry for 'Mammonas'	
lexicalEntry:n2047.e01	ontolex:Word			lilaLemma:111450		lexicalSense:n2047.sg01.s01	Velez’s lexical entry for 'Manceps'	
lexicalEntry:n2047.e10	ontolex:Word			lilaLemma:111455		lexicalSense:n2047.sg10.s01, lexicalSense:n2047.sg10.s99	Velez’s lexical entry for 'Mancipium'	
lexicalEntry:n2047.e20	ontolex:Word			lilaLemma:111455		lexicalSense:n2047.sg20.s01	Velez’s lexical entry for 'Mancipium'	
lexicalEntry:n2048.e01	ontolex:Word			lilaLemma:111460		lexicalSense:n2048.sg01.s01	Velez’s lexical entry for 'Mancipo'	2. b.
lexicalEntry:n2049.e01	ontolex:Word			lilaLemma:111470		lexicalSense:n2049.sg01.s01, lexicalSense:n2049.sg01.s99	Velez’s lexical entry for 'Mando'	
lexicalEntry:n2050.e01	ontolex:Word			lilaLemma:111472		lexicalSense:n2050.sg01.s01	Velez’s lexical entry for 'Mando'	
lexicalEntry:n2051.e01	ontolex:Word			lilaLemma:111485		lexicalSense:n2051.sg01.s01, lexicalSense:n2051.sg01.s02, lexicalSense:n2051.sg01.s99	Velez’s lexical entry for 'Maneo'	1. b.
lexicalEntry:n2051.e10	ontolex:Word			lilaLemma:111520		lexicalSense:n2051.sg10.s01, lexicalSense:n2051.sg10.s02	Velez’s lexical entry for 'Mansio'	
lexicalEntry:n2052.e01	ontolex:Word			lilaLemma:111486		lexicalSense:n2052.sg01.s01, lexicalSense:n2052.sg01.s02, lexicalSense:n2052.sg01.s03	Velez’s lexical entry for 'Manes'	
lexicalEntry:n2053.e01	ontolex:Word			lilaLemma:113308		lexicalSense:n2053.sg01.s01	Velez’s lexical entry for 'Manna'	
lexicalEntry:n2054.e01	ontolex:Word			lilaLemma:111518		lexicalSense:n2054.sg01.s01	Velez’s lexical entry for 'Mano'	
lexicalEntry:n2055.e01	ontolex:Word			lilaIpoLemma:26661		lexicalSense:n2055.sg01.s01	Velez’s lexical entry for 'Mansuetus'	
lexicalEntry:n2056.e01	ontolex:Word			lilaLemma:13347		lexicalSense:n2056.sg01.s01	Velez’s lexical entry for 'Manto'	
lexicalEntry:n2057.e01	ontolex:Word			lilaLemma:140949		lexicalSense:n2057.sg01.s01	Velez’s lexical entry for 'Manubiae'	
lexicalEntry:n2058.e01	ontolex:Word			lilaLemma:111585		lexicalSense:n2058.sg01.s01, lexicalSense:n2058.sg01.s02, lexicalSense:n2058.sg01.s99	Velez’s lexical entry for 'Manus'	
lexicalEntry:n2059.e01	ontolex:Word			lilaLemma:113273		lexicalSense:n2059.sg01.s01, lexicalSense:n2059.sg01.s02, lexicalSense:n2059.sg01.s03	Velez’s lexical entry for 'Mappa'	
lexicalEntry:n2060.e01	ontolex:Word			lilaLemma:111604		lexicalSense:n2060.sg01.s01	Velez’s lexical entry for 'Mare'	Abl. mari, & interdum mare.
lexicalEntry:n2061.e01	ontolex:Word			lilaLemma:111607		lexicalSense:n2061.sg01.s01	Velez’s lexical entry for 'Margarita'	
lexicalEntry:n2061.e02	ontolex:Word			lilaLemma:111608		lexicalSense:n2061.sg01.s01	Velez’s lexical entry for 'Margaritum'	
lexicalEntry:n2062.e01	ontolex:Word			lilaLemma:111616		lexicalSense:n2062.sg01.s01	Velez’s lexical entry for 'Margo'	
lexicalEntry:n2063.e01	ontolex:Word			lilaLemma:111633		lexicalSense:n2063.sg01.s01, lexicalSense:n2063.sg01.s02	Velez’s lexical entry for 'Marmor'	
lexicalEntry:n2064.e01	ontolex:Word			lilaLemma:13546		lexicalSense:n2064.sg01.s01, lexicalSense:n2064.sg01.s99	Velez’s lexical entry for 'Mars'	
lexicalEntry:n2065.e01	ontolex:Word			lilaLemma:111653		lexicalSense:n2065.sg01.s01	Velez’s lexical entry for 'Mas'	
lexicalEntry:n2066.e01	ontolex:Word			lilaLemma:13638		lexicalSense:n2066.sg01.s01	Velez’s lexical entry for 'Masinissa'	
lexicalEntry:n2067.e01	ontolex:Word			lilaLemma:64464		lexicalSense:n2067.sg01.s01	Velez’s lexical entry for 'Massicus'	2. b.
lexicalEntry:n2067.e02	ontolex:Word			lilaLemma:141481		lexicalSense:n2067.sg01.s01	Velez’s lexical entry for 'Massica'	
lexicalEntry:n2068.e01	ontolex:Word			lilaLemma:111669		lexicalSense:n2068.sg01.s01	Velez’s lexical entry for 'Mastiche'	
lexicalEntry:n2069.e01	ontolex:Word			lilaLemma:111671		lexicalSense:n2069.sg01.s01	Velez’s lexical entry for 'Mastix'	incr. long.
lexicalEntry:n2070.e01	ontolex:Word			lilaLemma:111742		lexicalSense:n2070.sg01.s01, lexicalSense:n2070.sg01.s02	Velez’s lexical entry for 'Maturus'	unde Maturior, Comp. & Maturissimus Superl.
lexicalEntry:n2071.e01	ontolex:Word		Adverb.	lilaIpoLemma:26848		lexicalSense:n2071.sg01.s01, lexicalSense:n2071.sg01.s02	Velez’s lexical entry for 'Maximè'	
lexicalEntry:n2072.e01	ontolex:Word			lilaLemma:111779		lexicalSense:n2072.sg01.s01	Velez’s lexical entry for 'Medeor'	
